ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_EquivalentDiameter,ImagePath,Day,Well,Tile,z,Condition
16,30,53682.33195,261.4392241,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,31,29393.21832,193.4544078,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,32,32492.56395,203.3981744,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,33,35288.51874,211.9687183,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,34,38096.37121,220.2403377,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,35,54824.50922,264.2058538,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,36,32367.63831,203.0067907,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,37,32593.69423,203.714458,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,38,30672.21892,197.6185266,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,39,53146.93635,260.1322376,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,40,40434.26532,226.8975662,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,41,31683.52171,200.8499758,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,42,33402.73647,206.2272653,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,43,42986.31767,233.9484549,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,44,39601.42772,224.5486669,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,45,35907.1981,213.8187657,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,46,37965.49673,219.8617106,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,47,47215.94289,245.1881025,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,48,37804.87805,219.3961388,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,49,40719.80964,227.6973252,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,50,52986.31767,259.7388592,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,51,50475.9072,253.5111854,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,52,57602.61749,270.8171532,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,53,53372.99227,260.6848756,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,54,57513.38489,270.6073096,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
16,55,56377.15645,267.9209305,/app/data/Plaque 2 test/D21_C4.jpg,D21,C4,,,
17,1,32629.38727,203.8259704,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,2,39988.10232,225.6422682,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,3,40130.87448,226.044722,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,4,38750.7436,222.1237924,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,5,35502.67698,212.6109411,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,6,36317.66805,215.037418,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,7,62040.45211,281.0557898,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,8,43640.69007,235.7224053,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,9,38953.00416,222.7027285,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,10,61403.92623,279.6102771,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,11,38072.57585,220.1715448,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,12,32974.41999,204.9007943,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,13,29434.8602,193.5913944,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,14,32950.62463,204.8268496,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,15,39422.96252,224.0421274,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,16,63152.88519,283.564368,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,17,39482.45092,224.2111011,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,18,32724.56871,204.1230388,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,19,32474.71743,203.3423085,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,20,32427.12671,203.1932579,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,21,33771.56454,207.3627051,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,22,33997.62046,208.055557,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,23,58001.18977,271.7524764,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,24,39321.83224,223.7545794,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,25,33378.94111,206.1537964,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,26,32117.78703,202.2217509,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,27,65407.49554,288.5817213,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,28,39214.75312,223.4497134,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,29,30362.87924,196.6194765,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,30,38655.56217,221.8508291,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,31,54086.85306,262.4224079,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,32,34229.62522,208.7642509,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,33,35193.3373,211.6826605,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,34,46638.90541,243.6852451,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,35,40065.43724,225.860353,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,36,45823.91434,241.5467239,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,37,34770.96966,210.4085872,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,38,54015.46698,262.2491727,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,39,39250.44616,223.5513816,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,40,42968.47115,233.8998859,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,41,31279.00059,199.5636752,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,42,38732.89709,222.0726373,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,43,30922.0702,198.4217795,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,44,34895.8953,210.7862278,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,45,42248.66151,231.9324612,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,46,70969.66092,300.6016945,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,47,60654.3724,277.8984446,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,48,44069.00654,236.8763429,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,49,35389.64902,212.2722323,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,50,34027.36466,208.14655,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,51,41148.12612,228.8917241,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,52,41255.20523,229.1893513,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,53,41665.67519,230.3266926,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,54,34794.76502,210.480571,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
17,55,39506.24628,224.2786549,/app/data/Plaque 2 test/D21_C5.jpg,D21,C5,,,
18,1,77340.86853,313.8047996,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,2,69821.5348,298.1602576,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,3,46609.16121,243.607527,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,4,93140.98751,344.370133,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,5,42355.74063,232.2261913,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,6,52873.28971,259.4616799,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,7,61499.10767,279.8269034,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,8,45645.44914,241.0759027,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,9,42801.90363,233.4460886,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,10,47269.48245,245.3270762,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,11,39922.66508,225.4575701,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,12,62260.55919,281.5539132,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,13,55413.44438,265.6211375,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,14,58316.47829,272.4900847,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,15,46847.11481,244.2285797,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,16,30446.163,196.8889502,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,17,42659.13147,233.0564162,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,18,31963.11719,201.734243,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,19,32248.66151,202.6333415,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,20,59589.53004,275.4482639,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,21,52599.64307,258.7893846,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,22,30618.67936,197.4459758,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,23,39464.6044,224.1604223,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,24,29916.71624,195.1695319,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,25,40535.3956,227.1811362,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,26,55687.09102,266.2761845,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,27,32010.70791,201.8843708,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,28,35455.08626,212.4683927,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,29,44205.82986,237.243779,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,30,44015.46698,236.7324083,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,31,29506.24628,193.8260034,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,32,50434.26532,253.4065923,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,33,34538.9649,209.7054504,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,34,41713.26591,230.4581951,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,35,63813.20642,285.0429755,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,36,42308.14991,232.0956905,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,37,33384.88995,206.1721661,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,38,43950.02974,236.5563693,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,39,38625.81797,221.7654592,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,40,42135.63355,231.6220086,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,41,37323.02201,217.9934576,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,42,56341.46341,267.8361052,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,43,38958.953,222.7197333,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,44,48155.85961,247.6165276,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,45,42653.18263,233.0401657,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,46,41475.31231,229.7999299,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,47,43355.14575,234.949965,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,48,71273.05175,301.243536,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,49,70136.82332,298.8326906,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,50,42064.24747,231.4257188,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,51,64895.8953,287.4509005,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,52,50493.75372,253.5559978,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,53,74003.5693,306.9597219,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,54,50612.73052,253.8545449,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
18,55,63694.22963,284.7771268,/app/data/Plaque 2 test/D21_C6.jpg,D21,C6,,,
19,1,52320.04759,258.1006656,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,2,45127.90006,239.7052918,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,3,69803.68828,298.1221499,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,4,30749.55384,197.8675009,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,5,37929.80369,219.7583354,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,6,69773.94408,298.0586264,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,7,31064.84236,198.8793246,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,8,32558.00119,203.6028846,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,9,48096.37121,247.4635363,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,10,41177.87032,228.9744371,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,11,28964.90184,192.0397314,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,12,36841.16597,216.5816922,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,13,50184.41404,252.778125,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,14,32605.59191,203.7516356,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,15,40452.11184,226.9476337,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,16,34509.2207,209.6151341,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,17,75050.56514,309.1235148,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,18,61183.81916,279.108685,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,19,28893.51576,191.8029376,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,20,29803.68828,194.8004992,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,21,48905.41344,249.5361824,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,22,39327.78108,223.7715042,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,23,35288.51874,211.9687183,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,24,34128.49494,208.4556292,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,25,44544.91374,238.1519383,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,26,60410.46996,277.3391412,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,27,39988.10232,225.6422682,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,28,29256.395,193.0036245,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,29,39083.87864,223.0765336,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,30,43735.87151,235.9793235,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,31,49363.47412,250.7020688,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,32,33093.39679,205.2701183,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,33,28245.09221,189.6385202,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,34,44586.55562,238.2632279,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,35,97888.16181,353.0369366,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,36,44318.85782,237.5468845,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,37,30249.85128,196.2531703,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,38,37447.94765,218.3579809,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,39,57566.92445,270.7332353,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,40,51671.62403,256.4963061,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,41,32748.36407,204.1972384,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,42,46162.99822,242.4387651,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,43,46002.37954,242.0166291,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,44,37245.68709,217.7674945,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,45,48024.98513,247.2798217,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,46,38834.02736,222.3623604,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,47,58935.15764,273.9316946,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,48,61885.78227,280.7052284,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,49,41273.05175,229.2389182,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,50,46406.90065,243.0783846,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,51,62950.62463,283.1099162,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,52,43123.14099,234.3204822,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,53,65371.8025,288.5029706,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,54,63938.13206,285.3218501,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
19,55,58209.39917,272.2398004,/app/data/Plaque 2 test/D21_D1.jpg,D21,D1,,,
20,1,36168.94706,214.5966768,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,2,36763.83105,216.3542547,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,3,41564.54491,230.0470001,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,4,39565.73468,224.4474504,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,5,48881.61808,249.475468,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,6,43462.22487,235.2399273,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,7,35258.77454,211.8793667,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,8,42427.12671,232.4218051,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,9,62569.89887,282.2524926,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,10,38488.99465,221.3723335,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,11,35187.38846,211.6647691,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,12,45223.0815,239.9579457,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,13,38096.37121,220.2403377,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,14,30374.77692,196.6579954,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,15,50077.33492,252.5083031,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,16,38958.953,222.7197333,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,17,45365.85366,240.3364285,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,18,42558.00119,232.7800036,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,19,40440.21416,226.9142566,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,20,36484.23557,215.5299782,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,21,34735.27662,210.3005654,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,22,46775.72873,244.0424298,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,23,33581.20167,206.7774502,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,24,46948.24509,244.4920494,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,25,30458.06068,196.9274164,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,26,44057.10886,236.844365,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,27,34979.17906,211.0376128,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,28,31362.28435,199.8291787,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,29,38221.29685,220.6011482,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,30,37662.10589,218.9814662,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,31,61362.28435,279.5154504,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,32,31986.91255,201.8093208,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,33,51160.0238,255.2233638,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,34,31814.39619,201.2643717,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,35,42897.08507,233.7055093,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,36,38435.45509,221.2183115,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,37,24497.32302,176.6096272,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,38,43426.53183,235.1433129,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,39,44271.2671,237.4193083,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,40,58024.98513,271.8082148,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,41,21041.047,163.6774056,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,42,35645.44914,213.0380141,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,43,61737.06127,280.3677367,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,44,29202.85544,192.8269441,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,45,26216.53778,182.7017587,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,46,47656.15705,246.3284468,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,47,55574.06306,266.0058171,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,48,27810.82689,188.175037,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,49,32177.27543,202.4089413,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,50,36710.29149,216.1966578,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,51,48352.17133,248.1207299,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,52,32831.64783,204.4567248,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,53,46900.65437,244.368099,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,54,37328.97085,218.0108297,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
20,55,39577.63236,224.4811943,/app/data/Plaque 2 test/D21_D2.jpg,D21,D2,,,
21,1,73254.01547,305.4012268,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,2,71427.72159,301.5702235,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,3,59744.19988,275.8055073,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,4,71118.38192,300.9164938,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,5,53831.05294,261.8011179,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,6,47894.11065,246.9426566,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,7,37674.00357,219.0160523,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,8,41261.15407,229.2058748,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,9,54229.62522,262.7685357,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,10,70339.08388,299.2632673,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,11,41142.17728,228.8751779,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,12,40594.884,227.3477768,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,13,43777.51338,236.0916373,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,14,37120.76145,217.4019812,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,15,40856.63296,228.0795492,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,16,62278.40571,281.594263,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,17,54580.60678,263.6175012,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,18,36936.34741,216.8612878,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,19,38774.53896,222.1919808,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,20,39672.8138,224.750963,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,21,42064.24747,231.4257188,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,22,41231.40988,229.1232453,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,23,37697.79893,219.085208,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,24,61885.78227,280.7052284,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,25,36335.51457,215.0902463,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,26,38732.89709,222.0726373,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,27,40160.61868,226.1284764,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,28,71671.62403,302.0846669,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,29,41933.37299,231.0654209,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,30,42617.48959,232.942639,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,31,47781.08269,246.6510976,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,32,44961.33254,239.2625056,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,33,34800.71386,210.4985631,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,34,36216.53778,214.7378124,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,35,44901.84414,239.1041689,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,36,37620.46401,218.8603721,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,37,43628.79239,235.6902708,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,38,41130.2796,228.8420819,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
21,39,52671.02915,258.9649343,/app/data/Plaque 2 test/D21_D3.jpg,D21,D3,,,
